id,value
19365,data-19365
19366,data-19366
19367,data-19367
19368,data-19368
19369,data-19369
19370,data-19370
19371,data-19371
19372,data-19372
19373,data-19373
19374,data-19374
19375,data-19375
19376,data-19376
19377,data-19377
19378,data-19378
19379,data-19379
19380,data-19380
19381,data-19381
19382,data-19382
19383,data-19383
19384,data-19384
19385,data-19385
19386,data-19386
19387,data-19387
19388,data-19388
19389,data-19389
19390,data-19390
19391,data-19391
19392,data-19392
19393,data-19393
19394,data-19394
19395,data-19395
19396,data-19396
19397,data-19397
19398,data-19398
19399,data-19399
19400,data-19400
19401,data-19401
19402,data-19402
19403,data-19403
19404,data-19404
19405,data-19405
19406,data-19406
19407,data-19407
19408,data-19408
19409,data-19409
19410,data-19410
19411,data-19411
19412,data-19412
19413,data-19413
19414,data-19414
19415,data-19415
19416,data-19416
19417,data-19417
19418,data-19418
19419,data-19419
19420,data-19420
19421,data-19421
19422,data-19422
19423,data-19423
19424,data-19424
19425,data-19425
19426,data-19426
19427,data-19427
19428,data-19428
19429,data-19429
19430,data-19430
19431,data-19431
19432,data-19432
19433,data-19433
19434,data-19434
19435,data-19435
19436,data-19436
19437,data-19437
19438,data-19438
19439,data-19439
19440,data-19440
19441,data-19441
19442,data-19442
19443,data-19443
19444,data-19444
19445,data-19445
19446,data-19446
19447,data-19447
19448,data-19448
19449,data-19449
19450,data-19450
19451,data-19451
19452,data-19452
19453,data-19453
19454,data-19454
19455,data-19455
19456,data-19456
19457,data-19457
19458,data-19458
19459,data-19459
19460,data-19460
19461,data-19461
19462,data-19462
19463,data-19463
19464,data-19464
19465,data-19465
19466,data-19466
19467,data-19467
19468,data-19468
19469,data-19469
19470,data-19470
19471,data-19471
19472,data-19472
19473,data-19473
19474,data-19474
19475,data-19475
19476,data-19476
19477,data-19477
19478,data-19478
19479,data-19479
19480,data-19480
19481,data-19481
19482,data-19482
19483,data-19483
19484,data-19484
19485,data-19485
19486,data-19486
19487,data-19487
19488,data-19488
19489,data-19489
19490,data-19490
19491,data-19491
19492,data-19492
19493,data-19493
19494,data-19494
19495,data-19495
19496,data-19496
19497,data-19497
19498,data-19498
19499,data-19499
19500,data-19500
19501,data-19501
19502,data-19502
19503,data-19503
19504,data-19504
19505,data-19505
19506,data-19506
19507,data-19507
19508,data-19508
19509,data-19509
19510,data-19510
19511,data-19511
19512,data-19512
19513,data-19513
19514,data-19514
19515,data-19515
19516,data-19516
19517,data-19517
19518,data-19518
19519,data-19519
19520,data-19520
19521,data-19521
19522,data-19522
19523,data-19523
19524,data-19524
19525,data-19525
19526,data-19526
19527,data-19527
19528,data-19528
19529,data-19529
19530,data-19530
19531,data-19531
19532,data-19532
19533,data-19533
19534,data-19534
19535,data-19535
19536,data-19536
19537,data-19537
19538,data-19538
19539,data-19539
19540,data-19540
19541,data-19541
19542,data-19542
19543,data-19543
19544,data-19544
19545,data-19545
19546,data-19546
19547,data-19547
19548,data-19548
19549,data-19549
19550,data-19550
19551,data-19551
19552,data-19552
19553,data-19553
19554,data-19554
19555,data-19555
19556,data-19556
19557,data-19557
19558,data-19558
19559,data-19559
19560,data-19560
19561,data-19561
19562,data-19562
19563,data-19563
19564,data-19564
19565,data-19565
19566,data-19566
19567,data-19567
19568,data-19568
19569,data-19569
19570,data-19570
19571,data-19571
19572,data-19572
19573,data-19573
19574,data-19574
19575,data-19575
19576,data-19576
19577,data-19577
19578,data-19578
19579,data-19579
19580,data-19580
19581,data-19581
19582,data-19582
19583,data-19583
19584,data-19584
19585,data-19585
19586,data-19586
19587,data-19587
19588,data-19588
19589,data-19589
19590,data-19590
19591,data-19591
19592,data-19592
19593,data-19593
19594,data-19594
19595,data-19595
19596,data-19596
19597,data-19597
19598,data-19598
19599,data-19599
19600,data-19600
19601,data-19601
19602,data-19602
19603,data-19603
19604,data-19604
19605,data-19605
19606,data-19606
19607,data-19607
19608,data-19608
19609,data-19609
19610,data-19610
19611,data-19611
19612,data-19612
19613,data-19613
19614,data-19614
19615,data-19615
19616,data-19616
19617,data-19617
19618,data-19618
19619,data-19619
19620,data-19620
19621,data-19621
19622,data-19622
19623,data-19623
19624,data-19624
19625,data-19625
19626,data-19626
19627,data-19627
19628,data-19628
19629,data-19629
19630,data-19630
19631,data-19631
19632,data-19632
19633,data-19633
19634,data-19634
19635,data-19635
19636,data-19636
19637,data-19637
19638,data-19638
19639,data-19639
19640,data-19640
19641,data-19641
19642,data-19642
19643,data-19643
19644,data-19644
19645,data-19645
19646,data-19646
19647,data-19647
19648,data-19648
19649,data-19649
19650,data-19650
19651,data-19651
19652,data-19652
19653,data-19653
19654,data-19654
19655,data-19655
19656,data-19656
19657,data-19657
19658,data-19658
19659,data-19659
19660,data-19660
19661,data-19661
19662,data-19662
19663,data-19663
19664,data-19664
19665,data-19665
19666,data-19666
19667,data-19667
19668,data-19668
19669,data-19669
19670,data-19670
19671,data-19671
19672,data-19672
19673,data-19673
19674,data-19674
19675,data-19675
19676,data-19676
19677,data-19677
19678,data-19678
19679,data-19679
19680,data-19680
19681,data-19681
19682,data-19682
19683,data-19683
19684,data-19684
19685,data-19685
19686,data-19686
19687,data-19687
19688,data-19688
19689,data-19689
19690,data-19690
19691,data-19691
19692,data-19692
19693,data-19693
19694,data-19694
19695,data-19695
19696,data-19696
19697,data-19697
19698,data-19698
19699,data-19699
19700,data-19700
19701,data-19701
19702,data-19702
19703,data-19703
19704,data-19704
19705,data-19705
19706,data-19706
19707,data-19707
19708,data-19708
19709,data-19709
19710,data-19710
19711,data-19711
19712,data-19712
19713,data-19713
19714,data-19714
19715,data-19715
19716,data-19716
19717,data-19717
19718,data-19718
19719,data-19719
19720,data-19720
19721,data-19721
19722,data-19722
19723,data-19723
19724,data-19724
19725,data-19725
19726,data-19726
19727,data-19727
19728,data-19728
19729,data-19729
19730,data-19730
19731,data-19731
19732,data-19732
19733,data-19733
19734,data-19734
19735,data-19735
19736,data-19736
19737,data-19737
19738,data-19738
19739,data-19739
19740,data-19740
19741,data-19741
19742,data-19742
19743,data-19743
19744,data-19744
19745,data-19745
19746,data-19746
19747,data-19747
19748,data-19748
19749,data-19749
19750,data-19750
19751,data-19751
19752,data-19752
19753,data-19753
19754,data-19754
19755,data-19755
19756,data-19756
19757,data-19757
19758,data-19758
19759,data-19759
19760,data-19760
19761,data-19761
19762,data-19762
19763,data-19763
19764,data-19764
19765,data-19765
19766,data-19766
19767,data-19767
19768,data-19768
19769,data-19769
19770,data-19770
19771,data-19771
19772,data-19772
19773,data-19773
19774,data-19774
19775,data-19775
19776,data-19776
19777,data-19777
19778,data-19778
19779,data-19779
19780,data-19780
19781,data-19781
19782,data-19782
19783,data-19783
19784,data-19784
19785,data-19785
19786,data-19786
19787,data-19787
19788,data-19788
19789,data-19789
19790,data-19790
19791,data-19791
19792,data-19792
19793,data-19793
19794,data-19794
19795,data-19795
19796,data-19796
19797,data-19797
19798,data-19798
19799,data-19799
19800,data-19800
19801,data-19801
19802,data-19802
19803,data-19803
19804,data-19804
19805,data-19805
19806,data-19806
19807,data-19807
19808,data-19808
19809,data-19809
19810,data-19810
19811,data-19811
19812,data-19812
19813,data-19813
19814,data-19814
19815,data-19815
19816,data-19816
19817,data-19817
19818,data-19818
19819,data-19819
19820,data-19820
19821,data-19821
19822,data-19822
19823,data-19823
19824,data-19824
19825,data-19825
19826,data-19826
19827,data-19827
19828,data-19828
19829,data-19829
19830,data-19830
19831,data-19831
19832,data-19832
19833,data-19833
19834,data-19834
19835,data-19835
19836,data-19836
19837,data-19837
19838,data-19838
19839,data-19839
19840,data-19840
19841,data-19841
19842,data-19842
19843,data-19843
19844,data-19844
19845,data-19845
19846,data-19846
19847,data-19847
19848,data-19848
19849,data-19849
19850,data-19850
19851,data-19851
19852,data-19852
19853,data-19853
19854,data-19854
19855,data-19855
19856,data-19856
19857,data-19857
19858,data-19858
19859,data-19859
19860,data-19860
19861,data-19861
19862,data-19862
19863,data-19863
19864,data-19864
19865,data-19865
19866,data-19866
19867,data-19867
19868,data-19868
19869,data-19869
19870,data-19870
19871,data-19871
19872,data-19872
19873,data-19873
19874,data-19874
19875,data-19875
19876,data-19876
19877,data-19877
19878,data-19878
19879,data-19879
19880,data-19880
19881,data-19881
19882,data-19882
19883,data-19883
19884,data-19884
19885,data-19885
19886,data-19886
19887,data-19887
19888,data-19888
19889,data-19889
19890,data-19890
19891,data-19891
19892,data-19892
19893,data-19893
19894,data-19894
19895,data-19895
19896,data-19896
19897,data-19897
19898,data-19898
19899,data-19899
19900,data-19900
19901,data-19901
19902,data-19902
19903,data-19903
19904,data-19904
19905,data-19905
19906,data-19906
19907,data-19907
19908,data-19908
19909,data-19909
19910,data-19910
19911,data-19911
19912,data-19912
19913,data-19913
19914,data-19914
19915,data-19915
19916,data-19916
19917,data-19917
19918,data-19918
19919,data-19919
19920,data-19920
19921,data-19921
19922,data-19922
19923,data-19923
19924,data-19924
19925,data-19925
19926,data-19926
19927,data-19927
19928,data-19928
19929,data-19929
19930,data-19930
19931,data-19931
19932,data-19932
19933,data-19933
19934,data-19934
19935,data-19935
19936,data-19936
19937,data-19937
19938,data-19938
19939,data-19939
19940,data-19940
19941,data-19941
19942,data-19942
19943,data-19943
19944,data-19944
19945,data-19945
19946,data-19946
19947,data-19947
19948,data-19948
19949,data-19949
19950,data-19950
19951,data-19951
19952,data-19952
19953,data-19953
19954,data-19954
19955,data-19955
19956,data-19956
19957,data-19957
19958,data-19958
19959,data-19959
19960,data-19960
19961,data-19961
19962,data-19962
19963,data-19963
19964,data-19964
19965,data-19965
19966,data-19966
19967,data-19967
19968,data-19968
19969,data-19969
19970,data-19970
19971,data-19971
19972,data-19972
19973,data-19973
19974,data-19974
19975,data-19975
19976,data-19976
19977,data-19977
19978,data-19978
19979,data-19979
19980,data-19980
19981,data-19981
19982,data-19982
19983,data-19983
19984,data-19984
19985,data-19985
19986,data-19986
19987,data-19987
19988,data-19988
19989,data-19989
19990,data-19990
19991,data-19991
19992,data-19992
19993,data-19993
19994,data-19994
19995,data-19995
19996,data-19996
19997,data-19997
19998,data-19998
19999,data-19999
20000,data-20000
20001,data-20001
20002,data-20002
20003,data-20003
20004,data-20004
20005,data-20005
20006,data-20006
20007,data-20007
20008,data-20008
20009,data-20009
20010,data-20010
20011,data-20011
20012,data-20012
20013,data-20013
20014,data-20014
20015,data-20015
20016,data-20016
20017,data-20017
20018,data-20018
20019,data-20019
20020,data-20020
20021,data-20021
20022,data-20022
20023,data-20023
20024,data-20024
20025,data-20025
20026,data-20026
20027,data-20027
20028,data-20028
20029,data-20029
20030,data-20030
20031,data-20031
20032,data-20032
20033,data-20033
20034,data-20034
20035,data-20035
20036,data-20036
20037,data-20037
20038,data-20038
20039,data-20039
20040,data-20040
20041,data-20041
20042,data-20042
20043,data-20043
20044,data-20044
20045,data-20045
20046,data-20046
20047,data-20047
20048,data-20048
20049,data-20049
20050,data-20050
20051,data-20051
20052,data-20052
20053,data-20053
20054,data-20054
20055,data-20055
20056,data-20056
20057,data-20057
20058,data-20058
20059,data-20059
20060,data-20060
20061,data-20061
20062,data-20062
20063,data-20063
20064,data-20064
20065,data-20065
20066,data-20066
20067,data-20067
20068,data-20068
20069,data-20069
20070,data-20070
20071,data-20071
20072,data-20072
20073,data-20073
20074,data-20074
20075,data-20075
20076,data-20076
20077,data-20077
20078,data-20078
20079,data-20079
20080,data-20080
20081,data-20081
20082,data-20082
20083,data-20083
20084,data-20084
20085,data-20085
20086,data-20086
20087,data-20087
20088,data-20088
20089,data-20089
20090,data-20090
20091,data-20091
20092,data-20092
20093,data-20093
20094,data-20094
20095,data-20095
20096,data-20096
20097,data-20097
20098,data-20098
20099,data-20099
20100,data-20100
20101,data-20101
20102,data-20102
20103,data-20103
20104,data-20104
20105,data-20105
20106,data-20106
20107,data-20107
20108,data-20108
20109,data-20109
20110,data-20110
20111,data-20111
20112,data-20112
20113,data-20113
20114,data-20114
20115,data-20115
20116,data-20116
20117,data-20117
20118,data-20118
20119,data-20119
20120,data-20120
20121,data-20121
20122,data-20122
20123,data-20123
20124,data-20124
20125,data-20125
20126,data-20126
20127,data-20127
20128,data-20128
20129,data-20129
20130,data-20130
20131,data-20131
20132,data-20132
20133,data-20133
20134,data-20134
20135,data-20135
20136,data-20136
20137,data-20137
20138,data-20138
20139,data-20139
20140,data-20140
20141,data-20141
20142,data-20142
20143,data-20143
20144,data-20144
20145,data-20145
20146,data-20146
20147,data-20147
20148,data-20148
20149,data-20149
20150,data-20150
20151,data-20151
20152,data-20152
20153,data-20153
20154,data-20154
20155,data-20155
20156,data-20156
20157,data-20157
20158,data-20158
20159,data-20159
20160,data-20160
20161,data-20161
20162,data-20162
20163,data-20163
20164,data-20164
20165,data-20165
20166,data-20166
20167,data-20167
20168,data-20168
20169,data-20169
20170,data-20170
20171,data-20171
20172,data-20172
20173,data-20173
20174,data-20174
20175,data-20175
20176,data-20176
20177,data-20177
20178,data-20178
20179,data-20179
20180,data-20180
20181,data-20181
20182,data-20182
20183,data-20183
20184,data-20184
20185,data-20185
20186,data-20186
20187,data-20187
20188,data-20188
20189,data-20189
20190,data-20190
20191,data-20191
20192,data-20192
20193,data-20193
20194,data-20194
20195,data-20195
20196,data-20196
20197,data-20197
20198,data-20198
20199,data-20199
20200,data-20200
20201,data-20201
20202,data-20202
20203,data-20203
20204,data-20204
20205,data-20205
20206,data-20206
20207,data-20207
20208,data-20208
20209,data-20209
20210,data-20210
20211,data-20211
20212,data-20212
20213,data-20213
20214,data-20214
20215,data-20215
20216,data-20216
20217,data-20217
20218,data-20218
20219,data-20219
20220,data-20220
20221,data-20221
20222,data-20222
20223,data-20223
20224,data-20224
20225,data-20225
20226,data-20226
20227,data-20227
20228,data-20228
20229,data-20229
20230,data-20230
20231,data-20231
20232,data-20232
20233,data-20233
20234,data-20234
20235,data-20235
20236,data-20236
20237,data-20237
20238,data-20238
20239,data-20239
20240,data-20240
20241,data-20241
20242,data-20242
20243,data-20243
20244,data-20244
20245,data-20245
20246,data-20246
20247,data-20247
20248,data-20248
20249,data-20249
20250,data-20250
20251,data-20251
20252,data-20252
20253,data-20253
20254,data-20254
20255,data-20255
20256,data-20256
20257,data-20257
20258,data-20258
20259,data-20259
20260,data-20260
20261,data-20261
20262,data-20262
20263,data-20263
